
Label,A1BG,A2ML1,A4GALT,AAAS,AACS,AADACL2-AS1,AADAT,AAED1,AAGAB,AAK1,AAMDC,AAMP,AAR2,AARS,AARS2,AARSD1,AASDH,AASDHPPT,AASS,AATF,ABCA1,ABCA11P,ABCA13,ABCA17P,ABCA5,ABCA7,ABCB10,ABCB6,ABCB7,ABCB8
3.0,-0.5897416387985784,-0.4962578683686095,1.298279652279116,0.6522843808859846,-1.1982201050346115,-0.6174960043049523,0.8874048635657057,-0.8370978458247598,-0.2521759679709688,0.1083625677803152,-1.6587945898771668,0.1840991884295794,0.3771896934993313,-0.8420021444832285,0.0821765308002405,-1.4598920142949587,0.3256613513287598,-0.253788792370171,0.0063224647020145,0.4647118014398074,-0.9763099703291872,1.1264855153794011,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,0.778876051611998,-0.8106948835037487,1.445165752348303,1.5461575026929264
2.0,-0.5897416387985784,-0.4962578683686095,0.6431367217578776,0.5379805370245194,-0.6142667569407008,-0.6174960043049523,0.7971124982942922,1.711925400733217,0.2696434868960894,0.0231155458263484,0.9496736773040227,-0.1170270525919751,0.2621826386233847,-0.7428056852676147,0.9765594253013062,0.1469160865676293,0.0436322838425403,0.3316661586481196,-1.0492463190813324,0.1830446955195308,-0.9763099703291872,0.3602333614013002,-0.1002138218324319,-0.3711253910884027,1.9614246146717624,-0.6583597198690364,0.8232324368372959,0.1057909373100391,1.1838205968599618,1.1336943593683997
1.0,-0.5897416387985784,-0.4962578683686095,0.0583121995168963,-0.0829995103539849,-0.3076606686855445,-0.6174960043049523,0.3455214698149008,1.266572181877386,-1.251476657969158,-0.847290766635692,1.0121760136142792,-0.2376873843680125,-0.0987439347528172,-0.2621590683395915,0.9316913332257076,-1.4598920142949587,0.98028285296251,0.6640501725434745,-1.1834770214150756,-1.3272963897908787,-0.9763099703291872,-1.2990865671200664,5.266460594137399,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,0.9451665393927638,-0.8391812437456353,-1.7980860695492984,0.8336332101322178
3.0,1.2610114432146842,-0.4962578683686095,0.5958727364519002,-0.0161886347827685,-1.1982201050346115,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,1.1119188034338263,-1.1800264161489726,0.6750805413596633,0.074887982062369,-0.2121371723872038,-0.3904401371212051,1.8156383670276597,-1.4598920142949587,-1.6790742392788025,-0.5169904752981153,-0.88829666814929,0.975278292727026,-0.9763099703291872,1.3229848416277723,1.2018258710934022,0.776275840907032,-0.4735848835846872,0.1970138349264456,1.0195550122045705,0.0196791683544045,0.3971906218283155,1.017150838527039
2.0,-0.5897416387985784,0.5719157884758176,0.3604706906698083,0.2640317059581983,-1.1982201050346115,-0.6174960043049523,1.4255843069469532,-0.8370978458247598,-1.712262570426193,0.7319804050257133,1.1338829286475869,-0.0164133751442874,-1.3862453504036991,-0.0128051711017168,0.5078674170431428,-1.4598920142949587,0.573451832630655,0.1573021329387865,0.6537243727645486,-1.6620302704974177,-0.5881096214744069,-0.0041978992700676,-0.4093287544805044,-0.5491095543905955,-0.4735848835846872,-0.12743904586956,0.8821572249187737,-1.0310679365454454,-0.2012814059067237,0.6753170659551342
2.0,-0.5897416387985784,-0.4962578683686095,0.7872624625019133,0.8278630012490301,-1.1982201050346115,-0.6174960043049523,0.4549642867897265,0.1158794298633094,-0.9936775643218164,-0.7126106140413917,0.3775369813132853,-0.5668738350627794,-0.7611990624672312,-1.2518575684599964,-1.5924858343728143,0.8624973637885135,1.5446354608636683,0.5350220933729966,0.3961107162058714,-1.0030961592547023,-0.9763099703291872,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,0.3920119706036242,-2.065725733497678,1.2497097254238585,0.7742702962913154
2.0,-0.5897416387985784,-0.4962578683686095,-2.056936446218528,-1.7060807740539772,-0.4969707051054333,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,-2.878007124003527,-1.3043148522436907,-0.4102657702543638,-3.3761551989310203,-0.9485053988674294,-1.9556387351302704,-1.0162463524614251,-1.4598920142949587,-0.1110630756818785,-3.070044279382659,-0.6242694679922053,-0.326844412033086,-0.9763099703291872,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,0.6497863421912098,-0.6583597198690364,-0.1598258424095544,-2.065725733497678,1.3410492643110998,1.1783541789795768
1.0,0.5491672713378529,-0.4962578683686095,0.7952734752150565,0.6806187786909554,0.7686504474628323,-0.6174960043049523,1.456403520579047,-0.8370978458247598,-0.3394065923905854,-0.114475619607549,0.9492900363885244,0.294892280089142,-0.4738591056489875,0.0977658949750353,1.8928803618914327,-1.4598920142949587,1.557810315471702,0.4648522314206557,-1.1834770214150756,-0.0066077099452436,0.1078875922949641,-0.0698091767196167,0.84273041294697,-0.5491095543905955,-0.4735848835846872,0.7335241898729306,-1.090585460494077,-0.3480005173858103,0.8793630271192182,0.0342089604786998
1.0,0.0567727223380265,-0.4962578683686095,0.9489978588384882,0.9269421085775688,-0.9604257097156704,-0.6174960043049523,0.1108628306922873,-0.2854651928652276,-0.3229195049876967,-1.057611528573364,1.3461155485100031,-0.3897746113999142,0.1031064890274943,0.361144040214532,1.7217396127620477,0.5881914356124475,0.2875993262355335,-0.2717160330227951,0.5867504168358942,-0.0694370618232322,0.7872516582077295,0.9887035880134992,-0.3475001229427659,-0.3226247613669392,-0.4735848835846872,-0.1431968760124341,0.6065179247006187,0.1701617597617516,0.8979997184867057,1.026698873689761
2.0,-0.5897416387985784,-0.4962578683686095,1.632517380210072,-0.0458857047038244,-1.1982201050346115,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,-0.601973602539082,0.2290038185751755,-1.6587945898771668,-2.1266680471351056,-0.8973672827229716,-2.638982822011372,1.2655765532324,-1.4598920142949587,-0.7065702277291996,0.1134761041317006,-1.1834770214150756,-1.443069789275246,-0.9763099703291872,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,4.2577436141895095,0.2965003432270866,-1.1204003635783637,1.5008044851848197,-2.032342399144268
1.0,0.5518004603637452,-0.4962578683686095,0.6146002250852638,0.6257979173825183,-1.1982201050346115,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,-0.1051555655187394,-0.0889354927614074,1.2851213491029023,0.0230780650390101,0.2232629113144853,-0.2100786602340607,1.62562839564364,1.0292410749055876,1.275252997750605,-0.5758733584692258,0.267516352689175,-1.4513664493397562,-0.9763099703291872,-0.1445392429461076,-0.1726508319271021,-0.003420546022538,1.7364763301699917,-0.6583597198690364,1.088649372280662,-0.7933846549799055,0.7375696520059454,0.7349813782715967
2.0,-0.5897416387985784,-0.4962578683686095,1.0562812870324283,1.027198018279881,0.7191687617883029,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,-0.2790558671541446,-1.1435973578225571,1.1645826016590657,-0.8548819161271555,0.105162660436514,0.1869018877698477,1.2214199713233602,1.0166989942444058,-0.7877348018534011,-0.1059007771259437,-0.9493926609767984,0.3672032905826705,0.4258424590954999,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,1.0999167922657611,-1.4159024341123738,-0.0789266470989698,1.1691669072262385,0.2810654140063897
2.0,-0.5897416387985784,-0.2780900377158733,0.8597411876517228,0.5795097197967387,-0.1310755276667249,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,0.2073562461294329,-0.3124223613583499,0.4569432793215391,0.2466007538828094,-0.4173715361461001,-1.4213237242890755,0.5968890497482877,0.7662382761236073,0.8135115517120971,0.3384340549001957,-0.2771635456852952,-0.1738016361516308,-0.9763099703291872,0.3338589824496742,1.0472540132253716,-0.0423371985620723,-0.4735848835846872,1.435462044358438,1.0630752029743795,0.1968698923000995,0.6092215689378663,0.4029265106229537
1.0,-0.5897416387985784,-0.4962578683686095,0.1613370862928043,0.4005209018162178,-1.1982201050346115,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,-1.733268562580553,-1.0285839225466975,0.9054995167907224,0.1096053735990221,-0.7028313902360805,-2.115939748417126,2.0303727673924543,-1.4598920142949587,0.5222116354199083,0.6436096569074942,-0.3934504299457481,-0.6829399081262066,0.8883838312534295,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,0.7781239157138926,-0.2242243814417157,-1.4387236906998366,0.8627458980210866,0.4764414715586071
1.0,-0.5897416387985784,-0.4962578683686095,1.2320718945237832,0.1603044109311805,-1.1982201050346115,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,-0.2208343947309986,-1.4632739491100546,1.585732233563701,0.3332485090982197,0.2126885743828271,-1.1608853198577271,1.3643225234268757,-1.4598920142949587,-1.6790742392788025,-1.5172278771321333,0.2868591553459347,0.7340148352348743,1.4459439607700202,-1.2990865671200664,0.9208110971914272,-0.5491095543905955,-0.4735848835846872,1.8350998960829263,-0.5551805879495962,-2.065725733497678,1.3523235096173034,1.1999243481962418
1.0,-0.5897416387985784,-0.4962578683686095,0.5945019221116685,0.6856131825138426,-0.4721921233389946,-0.6174960043049523,1.6650264477708148,-0.8370978458247598,-0.5513482674514893,0.7527508478678794,1.0567199771571143,-0.2881503302534886,-0.4201889588472142,-0.5758347088554998,2.278856275293352,-1.4598920142949587,0.5647920129696309,0.5703739769419578,0.66370818499289,-0.2492615719657674,1.040172365551104,-1.2990865671200664,0.6649762465538643,0.4674988831951212,-0.4735848835846872,-0.6583597198690364,0.2006029032977229,-0.2532114855704646,0.6185000413069136,0.0328983430966217
1.0,-0.5897416387985784,-0.4962578683686095,0.8710804869657608,1.065422294834072,-0.9657288535285282,-0.6174960043049523,-0.0710840853683778,-0.8370978458247598,-0.115311958742314,-0.9043029109913948,0.4213946287049021,-0.3518475158779425,-0.1182522662797537,0.1087965067802673,2.3282346227573334,-1.4598920142949587,2.124231614660836,-0.2061547191304198,-1.1834770214150756,0.4054089786088853,0.3318561312786798,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.3896514220855952,0.9284833855133372,-0.2564589215619838,-0.1729673000810729,0.6067509084704538
1.0,-0.5897416387985784,-0.4962578683686095,0.571739987987925,0.9470363512455308,-0.9017751270685528,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,-0.2848591422654436,-0.2391819363473996,0.3814951448636862,-1.7242154916181656,-3.111823712712389,-0.4120482288946355,2.56686437650485,-1.4598920142949587,-0.2082257201926091,-3.070044279382659,-1.1834770214150756,-2.233822885358137,-0.9763099703291872,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,0.6930398385853243,0.0510072273622126,0.084415833192046,0.4470814016464789
1.0,-0.5897416387985784,-0.4962578683686095,0.6913166498103288,1.05571440472294,-1.1982201050346115,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,-0.1164361521051143,0.1825416916787368,0.7301071420992611,-2.0724082633441703,-3.111823712712389,-0.2765426329986311,2.675156047786557,-1.4598920142949587,-0.6110697745256637,-2.259856056136337,-1.1834770214150756,-2.679201970616327,-0.9763099703291872,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,0.6478302261397028,0.0649899512764124,0.2424398057994515,0.6947980591173198
1.0,-0.5897416387985784,-0.4962578683686095,0.1397210226866495,0.0971270271671478,-1.1982201050346115,-0.6174960043049523,1.2142584363290407,-0.8370978458247598,-0.5464700607970595,-0.4758944439194514,0.7943848420050185,-1.0380320357243773,-0.6971691917776716,0.1698530838236881,1.2144626366213978,-0.1389291869495796,-0.1361041445825611,0.180926860284729,-1.1834770214150756,-0.8313029537217369,0.0225312967094822,0.0856073701053217,-0.5512586351377001,-0.1497872468942378,-0.4735848835846872,-0.6583597198690364,1.3586885670729238,-0.6962435572701983,1.530132285850656,0.832311077419036
2.0,-0.5897416387985784,-0.4962578683686095,0.5244537684313257,0.9726080818228768,1.825579379808831,-0.6174960043049523,1.028726366513643,-0.8370978458247598,0.2444528696259163,-1.5005273523761669,-1.6587945898771668,-1.1301765211396144,0.0830952929515875,1.261954991734635,-1.0570117459890993,-1.4598920142949587,-1.6790742392788025,-0.3573815977796011,-1.1834770214150756,0.2105206270025893,-0.9763099703291872,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,2.556431427910084,1.363100469566345,-0.7825723624621935,1.3747242790960137,0.7125615956274922
2.0,-0.5897416387985784,-0.4962578683686095,0.5495404739960983,-0.9291067825541264,-0.2369409064258343,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,-2.878007124003527,1.1324487890970258,0.2054205027001738,-1.7697210359420452,-3.111823712712389,0.3884349596812295,-1.5924858343728143,-1.4598920142949587,-0.1958581776940957,0.1020358230262803,-1.1834770214150756,-2.0845377396364877,-0.9763099703291872,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,-0.302349396779314,-0.7622346097392667,-1.7980860695492984,-2.032342399144268
2.0,-0.5897416387985784,-0.4962578683686095,-0.4786676940302525,-2.70946377139698,-1.1982201050346115,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,-2.878007124003527,-0.2663510694827048,0.687229713782794,0.2570742849643894,-3.111823712712389,1.020211878788727,1.436406678482117,-1.4598920142949587,1.676292508630731,-0.6085614256439186,-1.1834770214150756,0.6351503989999829,-0.9763099703291872,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,1.5870066363955633,0.6689913264914209,1.371165906156943,1.1701433332802738
2.0,-0.5897416387985784,2.237117317397639,0.1921774540804103,-0.3196466509055758,0.710144271572637,1.6548327174792996,-0.9149017583807382,-0.8370978458247598,1.2767605580555204,0.2890779729441856,0.7146513463749471,0.261817283822233,0.2136678979594224,0.3566375104611435,0.6740714250305386,0.4238678310326407,1.357241713625026,0.3715827072488701,-1.1834770214150756,1.2989651592599714,-0.9763099703291872,-0.465769619634777,-0.4902274124765304,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,0.5626836052653099,0.7613076228654204,1.526924455800914,-0.6670586560051874
2.0,-0.5897416387985784,-0.4962578683686095,-0.1642953739694461,1.020553492306689,0.4389868331318311,-0.6174960043049523,1.6000575473943737,-0.8370978458247598,-0.8689881180791623,-0.9138367469162731,-1.0387408722987117,1.0027823628034658,0.5201026982743608,0.5392979854263005,-1.4156536697578923,0.7572682652978668,1.6715937073981937,0.1853716955706743,-1.1834770214150756,1.5333259633331098,-0.9763099703291872,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,-0.0960715249997332,-2.065725733497678,-1.7980860695492984,0.94944731833879
2.0,0.7102466327430497,-0.4962578683686095,-0.1345714080186845,0.7328825914505848,1.4145714381465655,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,0.7407988813883283,1.1936550976712228,0.3494364861092,0.1102907763770231,-0.1514581145927048,0.4438729249534118,0.2748326033974824,-0.0297146302106464,-1.6790742392788025,-0.1662465776051364,-1.1834770214150756,0.4532104812467476,-0.9763099703291872,0.8024896236372926,0.3947154942685674,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,0.5909747119808438,0.7363643643445102,1.250414885259051,-0.1955937453651716
3.0,-0.5897416387985784,-0.4962578683686095,0.3781756014850137,0.8829312856128017,-1.1982201050346115,-0.0418326019828522,-0.9149017583807382,-0.8370978458247598,-1.2866469124884177,-0.9565951774545864,1.2440854030238138,0.0969078663110151,-1.556784774921536,-1.2001996071392826,-1.516032943432365,-1.4598920142949587,0.5050113867628528,0.6333314295622962,-0.3032480536449556,1.00318049383182,0.6932717568106271,-1.2990865671200664,0.7354093724331742,-0.5491095543905955,-0.337800014260279,-0.6583597198690364,1.1340269567535743,1.133076182772045,-0.252962262092894,0.9147112598696177
3.0,-0.5897416387985784,-0.4962578683686095,-3.589663083726418,-2.70946377139698,0.808397098011225,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,-0.2338968414280662,-0.571535468539654,0.5801522868861839,0.1402839235977487,-0.2184492342276387,-0.0107423908593964,0.1064395752077591,1.1519666459546667,-0.0050847882800316,0.5249152868088994,1.0473065997359072,0.7212281663319218,0.7264011328768983,-0.0117776045151195,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,-0.7345732886231464,1.0926353143028495,0.3309042068624266,0.0275242003191739
2.0,-0.5897416387985784,-0.3670988134007342,0.1567837353703941,-0.0298434574927655,1.6107629900900449,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,0.9374158995174372,0.0875112184730659,-1.6587945898771668,-0.3985377292030153,-0.8217524280613414,-2.132145099324969,-1.4919925980651998,-0.4869231683706242,-1.0066563818089365,0.5613094075070143,-1.1834770214150756,0.1222374942166074,-0.9763099703291872,-0.0753682858110441,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,-1.4159024341123738,0.34115831560475,1.822108607092038,-0.264480148913528
2.0,-0.5897416387985784,-0.4962578683686095,-0.0118515722915134,-2.440912542658512,2.0742671705166,-0.6174960043049523,-0.9149017583807382,-0.8370978458247598,0.7011821105697099,0.2054021775359784,-1.6587945898771668,0.3038120374392192,-3.111823712712389,-0.5102675048069444,-0.4813271089011607,-1.4598920142949587,0.6509010885147151,-3.070044279382659,0.8752496146040536,0.0073994831914671,-0.9763099703291872,-0.9240753940798936,-0.5512586351377001,-0.5491095543905955,3.883473118848477,-0.6583597198690364,1.3853296995607385,1.1038887452269135,-1.5916813691579228,0.5729936594028672
3.0,-0.5897416387985784,-0.4962578683686095,0.9939452969134516,0.9544372990866912,1.1391774870801623,0.4854291280455234,-0.9149017583807382,0.2631723443303861,-0.3632543855652612,0.0981674190774452,0.1141861376282435,0.7330528855966975,0.4679371944372277,1.576209831503314,0.7114205127164845,-1.4598920142949587,-0.5478599588716901,-0.5914657262704179,-1.1834770214150756,0.0856189285467351,-0.9763099703291872,1.7945623198501943,0.4031877241057041,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,0.4464430816517021,0.8486980723426237,0.2180485529309151,0.7179730610892836
2.0,-0.5897416387985784,-0.4962578683686095,0.9857290927152572,1.001582020080882,1.046670664026239,-0.6174960043049523,0.5125008604368754,-0.8370978458247598,0.3892872178438325,-0.4994641011615378,-0.3147963346193143,0.4212499880599326,0.1679297827069011,0.7037631776789838,-0.37813717595482,0.7015974954612539,-0.0783780146135437,0.6554789457962307,0.3679229550740182,0.3468798869650174,-0.8172984586618902,0.4720369230012373,0.2914978827494238,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,0.652660753979693,0.6455360026970353,0.6518210297627258,1.0224277395010624
2.0,-0.5897416387985784,-0.4962578683686095,0.8015257757233615,0.9139706236075642,1.4886243122569955,-0.6174960043049523,0.1492405874108002,-0.8370978458247598,-0.5434489192074539,-0.4187824747049235,0.7986613504903115,0.3501316557479246,0.1062245115865893,0.6459507726253056,-0.1880259241568385,1.0100292117328524,-0.8635407289252054,-0.5512743634412799,-0.0924807535742799,0.223419115186472,-0.9763099703291872,-0.596431772317181,0.6615667899559564,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,0.0489441577382682,0.5527084899595361,0.4973545409872617,0.9945897184746164
2.0,-0.5897416387985784,-0.4962578683686095,1.0873049960469958,0.7199206054017954,1.352572157641706,0.7932957107750603,-0.0235909878057458,0.3645018042024613,0.4565746911119973,-0.187395794589271,0.3356207106891719,0.8623726547091012,0.468859266966069,0.7674396106812876,-0.191214948767714,-0.6841887020229886,-0.814604194101118,0.1663341418162243,0.3211377470044535,0.4832204722232179,-0.9763099703291872,0.7205178728819444,1.7480296860704376,-0.5491095543905955,-0.4735848835846872,1.4602983238289309,0.5395622073991074,0.541466022231477,-1.434545083257048,1.240958986286404
2.0,-0.5897416387985784,0.4874651563393785,0.7614232789586415,0.6413220471816717,1.633108644565692,-0.6174960043049523,0.6146332168149579,1.031295832364893,-0.2829873655811968,-0.3372710628498325,-0.9841406466963548,0.41021641832819,-0.3331742449603541,0.7620933617421487,0.5516962995437145,0.9608881743122424,0.1329151431958672,0.3966773249457899,0.6475134669087427,-0.6369204547533089,-0.9763099703291872,1.43434157025856,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.5516575460685273,0.4624017426997843,0.741497482628898,0.2119167306676838,0.5808621334413052
2.0,-0.5897416387985784,-0.4962578683686095,0.9007480226698455,0.9167367483631133,0.9865080014447808,1.8281098447041932,0.0302349301700577,0.0704196342801638,0.1579723984338611,-0.2558109164302991,0.1128619476152864,0.1573037065312844,0.1601488117364012,0.6388901870024613,0.2869622408157148,-0.4203007558332365,-0.4885014690447933,0.2468013235151051,0.6884339600901218,0.0797763282672642,-0.3852001362424538,-0.3195322137834159,0.8107100698765773,-0.5491095543905955,-0.0395830081241181,-0.45061710350615,1.3150702460648656,0.8821661284542056,0.4616990297033455,0.9521554664948948
2.0,-0.5897416387985784,-0.4962578683686095,1.0345617155882258,0.9396278448100018,1.316772272051865,-0.6174960043049523,-0.9149017583807382,0.8089984875916509,0.5105087375847364,0.5217883676653757,0.2365274394398027,0.5988440032621114,-0.2288171741602824,0.6535669562736964,1.461830033565468,-1.4598920142949587,-1.6790742392788025,-0.5015626580173139,0.6125165666503595,-0.3019464050386246,-0.9763099703291872,-1.2990865671200664,-0.5512586351377001,-0.5491095543905955,-0.4735848835846872,-0.6583597198690364,-0.0615043494789535,1.2104120580814883,-1.7980860695492984,1.0360224510735323
